ZIP Code,Mean Income
15617,45397.90909090909
15618,37704.36363636364
15619,28605.0
15620,33538.454545454544
15622,55226.545454545456
15623,40777.181818181816
15624,16103.333333333334
15626,39518.818181818184
15627,30274.272727272728
15628,34319.27272727273
15629,33665.0
15631,28738.909090909092
15632,50847.27272727273
15633,18681.4
15634,27608.363636363636
15635,42387.57142857143
15636,63220.63636363636
15637,33531.181818181816
15639,38377.09090909091
15640,38386.818181818184
15641,32267.363636363636
15642,46758.63636363636
15644,42290.63636363636
15646,16588.0
15650,37702.454545454544
15655,51816.09090909091
15656,38697.0
15658,42900.454545454544
15660,47545.181818181816
15661,24351.454545454544
15662,25608.0
15663,44453.27272727273
15665,52681.454545454544
15666,34545.818181818184
15668,65067.454545454544
15670,42109.63636363636
15671,40970.09090909091
15672,48358.454545454544
15673,41998.818181818184
15674,34708.0
15675,38999.36363636364
15676,30392.75
15677,41371.90909090909
15678,35805.181818181816
15679,39587.72727272727
15680,31509.625
15681,38307.27272727273
15682,30515.0
15683,32712.909090909092
15684,43727.818181818184
15686,44405.545454545456
15687,36273.454545454544
15688,38445.72727272727
15689,39300.75
15690,33059.27272727273
15692,36581.27272727273
15695,34537.875
15696,48136.454545454544
15697,38148.09090909091
15698,33726.63636363636
15701,37056.545454545456
15710,29513.363636363636
15711,40346.0
15712,20580.875
15714,28274.272727272728
15715,35426.818181818184
15716,58905.4
15717,36103.818181818184
15720,58600.0
15721,34452.09090909091
15722,33007.63636363636
15724,31185.636363636364
15725,42627.09090909091
15727,33527.125
15728,32865.90909090909
15729,31152.18181818182
15730,25914.8
15731,21309.6
15732,42016.545454545456
15733,20593.81818181818
15734,28907.571428571428
15736,40845.90909090909
15737,29804.571428571428
15738,18745.363636363636
15739,54059.90909090909
15741,35259.0
15742,29403.272727272728
15744,22255.6
15745,27987.75
15746,30304.555555555555
15747,29864.363636363636
15748,33020.545454545456
15750,14461.5
15752,31177.2
15753,29740.636363636364
15754,15938.666666666666
15756,34798.181818181816
15757,31095.272727272728
15759,37192.0
15760,35461.166666666664
15761,23960.0
15762,38952.09090909091
15764,43434.6
15765,52409.72727272727
15767,32020.81818181818
15770,30826.8
15771,31526.090909090908
15772,28496.0
15773,33872.27272727273
15774,43664.90909090909
15775,35678.454545454544
15776,35477.0
15777,40348.5
15778,23832.0
15779,30582.14285714286
15780,20425.14285714286
15781,29396.428571428572
15783,30390.777777777777
15784,91943.0
15801,35413.27272727273
15821,32640.363636363636
15823,33533.454545454544
15824,37547.818181818184
15825,36536.90909090909
15827,38045.181818181816
15828,36066.181818181816
15829,35273.63636363636
15832,29539.0
15834,34690.63636363636
15840,37497.27272727273
15841,32173.0
15845,32548.454545454544
15846,44620.63636363636
15847,24618.81818181818
15848,34103.818181818184
15849,32213.81818181818
15851,31447.636363636364
15853,34855.09090909091
15856,36152.181818181816
15857,36777.818181818184
15860,42754.09090909091
15861,38221.72727272727
15863,30616.18181818182
15864,30070.363636363636
15865,27129.636363636364
15866,34902.818181818184
15868,32504.090909090908
15870,37722.181818181816
15901,18391.81818181818
15902,28396.0
15904,37375.545454545456
15905,39483.27272727273
15906,25155.0
15909,31756.727272727272
15920,35324.36363636364
15921,30727.5
15922,27443.333333333332
15923,32044.727272727272
15924,36079.818181818184
15925,28462.272727272728
15926,32891.454545454544
15927,18817.363636363636
15928,38228.454545454544
15929,20200.666666666668
15930,17819.0
15931,45164.72727272727
15934,84194.0
15935,32248.909090909092
15936,28354.18181818182
15937,23496.0
15938,32199.636363636364
15940,40374.72727272727
15942,33002.63636363636
15943,29939.636363636364
15944,41192.72727272727
15945,28094.5
15946,33122.454545454544
15948,29696.0
15949,31232.727272727272
15951,74017.11111111111
15952,23702.636363636364
15954,30085.454545454544
15955,33211.36363636364
15956,35198.63636363636
15957,27327.0
15958,35934.818181818184
15960,35032.36363636364
15961,31619.636363636364
15962,27907.909090909092
15963,33912.09090909091
16001,37935.181818181816
16002,40948.90909090909
16020,47384.72727272727
16022,38701.454545454544
16023,34041.454545454544
16024,32839.90909090909
16025,46189.36363636364
16027,39045.27272727273
16028,32868.181818181816
16029,36832.181818181816
16030,31668.727272727272
16033,43773.27272727273
16034,34681.818181818184
16035,45962.28571428572
16036,30128.363636363636
16037,40933.818181818184
16038,44435.454545454544
16040,29472.545454545456
16041,30612.545454545456
16045,35273.0
16046,78784.09090909091
16048,35463.666666666664
16049,31981.636363636364
16050,38447.36363636364
16051,36277.72727272727
16052,40777.545454545456
16053,49737.0
16054,35936.454545454544
16055,43490.90909090909
16056,38527.09090909091
16057,34787.454545454544
16059,51016.545454545456
16061,38231.36363636364
16063,47214.63636363636
16066,74939.90909090909
16101,29760.636363636364
16102,28970.090909090908
16105,43777.63636363636
16110,72271.09090909091
16111,36041.36363636364
16112,32849.36363636364
16113,50286.454545454544
16114,40627.09090909091
16115,43517.545454545456
16116,30927.545454545456
16117,35919.181818181816
16120,36910.545454545456
16121,28655.0
16123,48829.181818181816
16124,39155.63636363636
16125,38839.36363636364
16127,37110.72727272727
16130,33814.63636363636
16131,36123.545454545456
16132,23497.2
16133,39037.72727272727
16134,34313.0
16136,38254.90909090909
16137,38320.72727272727
16140,19420.833333333332
16141,34561.818181818184
16142,39335.27272727273
16143,33811.36363636364
16145,35321.545454545456
16146,30422.454545454544
16148,40389.454545454544
16150,34965.63636363636
16151,33605.72727272727
16153,36537.818181818184
16154,34917.545454545456
16155,31455.333333333332
16156,40146.36363636364
16157,36242.36363636364
16159,42216.72727272727
16160,28039.727272727272
16161,26815.454545454544
16201,34420.63636363636
16210,29780.272727272728
16211,27668.625
16212,28161.0
16213,34886.454545454544
16214,30943.272727272728
16217,27345.090909090908
16218,41147.545454545456
16222,31255.18181818182
16223,19083.666666666668
16224,36078.0
16226,34701.818181818184
16228,34038.36363636364
16229,48953.181818181816
16230,27489.81818181818
16232,33708.0
16233,34160.545454545456
16235,34670.818181818184
16236,10022.0
16238,47997.454545454544
16239,29361.81818181818
16240,33775.0
16242,29934.454545454544
16244,35346.666666666664
16245,26702.909090909092
16246,30330.81818181818
16248,31797.090909090908
16249,35636.181818181816
16250,18800.727272727272
16253,55178.5
16254,40099.36363636364
16255,33707.27272727273
16256,32208.909090909092
16258,31667.545454545456
16259,36106.181818181816
16260,30444.636363636364
16262,45233.545454545456
16263,22462.333333333332
16301,36402.36363636364
16311,40774.454545454544
16313,35013.545454545456
16314,40527.545454545456
16316,43730.09090909091
16317,32993.27272727273
16319,46332.27272727273
16321,36821.9
16322,21527.125
16323,34659.72727272727
16326,29255.636363636364
16327,36669.545454545456
16328,26345.9
16329,22488.545454545456
16333,32144.636363636364
16334,52830.90909090909
16335,36636.72727272727
16340,33059.181818181816
16341,36793.27272727273
16342,40557.27272727273
16343,31707.0
16344,24312.81818181818
16345,61971.27272727273
16346,32920.90909090909
16347,43095.36363636364
16350,41152.27272727273
16351,32226.636363636364
16352,51864.0
16353,33025.09090909091
16354,32615.636363636364
16360,42248.63636363636
16361,69568.2
16362,37291.90909090909
16364,36011.90909090909
16365,38448.27272727273
16370,31633.363636363636
16371,29306.090909090908
16372,28331.727272727272
16373,34617.27272727273
16374,39205.454545454544
16401,34521.454545454544
16402,42533.09090909091
16403,38323.181818181816
16404,31591.454545454544
16405,32160.909090909092
16406,36334.72727272727
16407,33720.36363636364
16410,42774.545454545456
16411,37217.27272727273
16412,35806.0
16415,53395.72727272727
16416,35750.444444444445
16417,40319.63636363636
16420,26516.81818181818
16421,34160.36363636364
16422,33251.5
16423,38757.181818181816
16424,39269.0
16426,40890.63636363636
16427,38795.27272727273
16428,43715.818181818184
16433,34571.90909090909
16434,34142.72727272727
16435,37415.818181818184
16436,46533.181818181816
16438,32666.090909090908
16440,38359.454545454544
16441,44922.36363636364
16442,54218.63636363636
16443,31853.0
16501,15013.09090909091
16502,31589.0
16503,25885.727272727272
16504,32449.272727272728
16505,50514.454545454544
16506,43506.545454545456
16507,33790.27272727273
16508,40181.818181818184
16509,42959.72727272727
16510,39256.545454545456
16511,43901.09090909091
16601,32464.81818181818
16602,33253.454545454544
16611,34295.545454545456
16613,35811.36363636364
16616,15477.25
16617,49711.72727272727
16619,29246.454545454544
16620,34104.72727272727
16621,29974.18181818182
16622,36227.11111111111
16623,34430.545454545456
16624,33999.545454545456
16625,27654.727272727272
16627,29036.909090909092
16630,34200.454545454544
16633,22832.85714285714
16634,30799.272727272728
16635,44299.72727272727
16636,38150.63636363636
16637,44532.545454545456
16638,21990.714285714286
16639,33124.545454545456
16640,40246.36363636364
16641,33994.27272727273
16645,23987.545454545456
16646,38431.818181818184
16647,44181.09090909091
16648,45171.09090909091
16650,28745.090909090908
16651,31920.0
16652,36186.818181818184
16655,31915.727272727272
16656,26650.090909090908
16657,31876.727272727272
16659,23720.0
16661,31726.090909090908
16662,37660.818181818184
16664,37222.36363636364
16665,29412.272727272728
16666,37996.63636363636
16667,37458.181818181816
16668,30358.909090909092
16669,42081.27272727273
16670,20767.285714285714
16671,33770.454545454544
16672,21241.363636363636
16673,31957.636363636364
16674,26394.090909090908
16675,23631.0
16677,15652.25
16678,29789.909090909092
16679,28053.545454545456
16680,33612.0
16682,21359.0
16683,41491.27272727273
16685,33317.545454545456
16686,40094.63636363636
16689,34012.90909090909
16691,41977.181818181816
16692,34904.818181818184
16693,30835.545454545456
16694,26147.81818181818
16695,29297.0
16701,35314.27272727273
16720,34221.545454545456
16724,35493.1
16726,43400.181818181816
16728,59721.0
16729,45767.63636363636
16730,30423.222222222223
16731,45011.63636363636
16732,39378.8
16733,35529.09090909091
16734,26444.81818181818
16735,33829.63636363636
16738,36077.36363636364
16740,34229.09090909091
16743,30849.272727272728
16744,40967.88888888889
16745,38519.454545454544
16746,34225.454545454544
16748,34150.09090909091
16749,38104.90909090909
16750,36499.09090909091
16801,36637.181818181816
16803,44776.36363636364
16820,44781.27272727273
16821,21020.0
16822,32115.909090909092
16823,41751.545454545456
16825,20202.666666666668
16826,32397.0
16827,55870.181818181816
16828,66226.27272727272
16829,33549.0
16830,34001.454545454544
16832,47035.90909090909
16833,33575.181818181816
16834,23790.428571428572
16835,40698.63636363636
16836,30639.909090909092
16837,20824.5
16838,35646.72727272727
16839,21410.9
16840,25150.625
16841,40630.27272727273
16843,25064.727272727272
16844,39983.90909090909
16845,37689.818181818184
16847,30507.4
16848,31311.272727272728
16849,29868.545454545456
16851,47005.75
16852,37306.0
16853,33192.27272727273
16854,40340.454545454544
16855,9715.8
16858,31459.454545454544
16859,39138.36363636364
16860,36500.36363636364
16861,21769.727272727272
16863,30595.545454545456
16864,18459.0
16865,46812.63636363636
16866,29282.363636363636
16868,52391.22222222222
16870,54262.27272727273
16871,28947.363636363636
16872,39712.0
16874,38370.0
16875,49158.454545454544
16876,27684.18181818182
16877,45349.818181818184
16878,35282.0
16879,24402.090909090908
16881,23370.454545454544
16882,27561.636363636364
16901,37105.181818181816
16910,17627.0
16911,38211.90909090909
16912,31714.0
16914,35799.818181818184
16915,36282.63636363636
16917,54315.09090909091
16920,30941.272727272728
16921,30144.18181818182
16922,29438.18181818182
16923,31368.090909090908
16925,36601.0
16926,33032.0
16927,36052.09090909091
16928,35605.818181818184
16929,41031.36363636364
16930,33854.818181818184
16932,44000.818181818184
16933,36758.27272727273
16935,42699.36363636364
16936,37646.36363636364
16937,30323.375
16938,49022.454545454544
16939,37042.90909090909
16940,25460.0
16941,16258.5
16942,38112.27272727273
16943,31972.0
16946,32752.909090909092
16947,37977.90909090909
16948,30850.0
16950,28476.272727272728
17002,34957.63636363636
17003,43215.0
17004,32674.18181818182
17005,36819.90909090909
17006,43752.63636363636
17007,53033.90909090909
17009,35485.36363636364
17011,54811.545454545456
17013,46637.0
17015,51487.09090909091
17016,55301.0
17017,37161.09090909091
17018,68334.63636363637
17019,44137.181818181816
17020,47193.545454545456
17021,35091.454545454544
17022,44361.90909090909
17023,38371.181818181816
17024,47535.818181818184
17025,48438.545454545456
17026,47927.27272727273
17027,58101.0
17028,43455.0
17029,36066.666666666664
17030,29392.545454545456
17032,41429.545454545456
17033,49417.454545454544
17034,33528.72727272727
17035,29351.81818181818
17036,65737.90909090909
17037,34335.0
17038,40538.09090909091
17040,48480.72727272727
17042,45123.72727272727
17043,49208.181818181816
17044,34574.818181818184
17045,41480.27272727273
17046,35494.818181818184
17047,31599.545454545456
17048,37630.454545454544
17049,36317.181818181816
17050,65163.818181818184
17051,32307.0
17052,33828.63636363636
17053,50414.181818181816
17055,53273.09090909091
17056,64048.0
17057,42412.545454545456
17058,28145.454545454544
17059,34992.0
17060,32165.636363636364
17061,35624.0
17062,41090.90909090909
17063,39312.63636363636
17064,73038.81818181818
17065,39257.545454545456
17066,26289.363636363636
17067,39546.0
17068,44756.90909090909
17069,34483.36363636364
17070,51289.0
17071,31716.454545454544
17073,47069.27272727273
17074,36255.27272727273
17075,24038.18181818182
17078,46733.36363636364
17080,45322.90909090909
17081,34277.6
17082,34928.63636363636
17084,38732.545454545456
17086,33183.181818181816
17087,42458.36363636364
17088,51633.5
17090,49595.90909090909
17093,63655.454545454544
17094,29245.909090909092
17097,28793.0
17098,38738.63636363636
17099,44062.36363636364
17101,36661.90909090909
17102,52959.09090909091
17103,36959.818181818184
17104,34177.36363636364
17109,45132.09090909091
17110,54055.454545454544
17111,57837.63636363636
17112,59660.90909090909
17113,40886.27272727273
17201,38828.454545454544
17202,49949.90909090909
17210,22747.666666666668
17211,34887.90909090909
17212,32362.454545454544
17213,38339.818181818184
17214,42034.454545454544
17215,24254.666666666668
17217,40408.2
17219,22191.0
17220,25641.090909090908
17221,37012.63636363636
17222,45906.09090909091
17223,29823.272727272728
17224,44238.36363636364
17225,50266.72727272727
17228,37165.181818181816
17229,40176.09090909091
17233,36865.27272727273
17235,43606.6
17236,42659.454545454544
17237,42837.27272727273
17238,36456.454545454544
17239,52573.36363636364
17240,43552.36363636364
17241,40018.0
17243,37060.818181818184
17244,36701.72727272727
17246,62066.333333333336
17247,61736.27272727273
17249,25412.363636363636
17251,48406.166666666664
17252,35709.72727272727
17253,31696.636363636364
17255,31984.81818181818
17257,37880.0
17260,31397.18181818182
17262,43531.63636363636
17263,60686.6
17264,30118.909090909092
17265,46042.454545454544
17266,34678.72727272727
17267,45111.818181818184
17268,39444.27272727273
17271,34601.63636363636
17272,19091.25
17301,45773.27272727273
17302,50600.09090909091
17303,37707.0
17304,50901.545454545456
17306,51407.818181818184
17307,43829.09090909091
17309,41213.90909090909
17311,28957.18181818182
17313,47013.545454545456
17314,45379.454545454544
17315,47133.454545454544
17316,51864.181818181816
17317,45430.90909090909
17318,35324.25
17319,55442.36363636364
17320,51242.545454545456
17321,58986.454545454544
17322,50004.181818181816
17323,40195.0
17324,38896.181818181816
17325,47322.454545454544
17327,53963.36363636364
17329,41290.818181818184
17331,42407.36363636364
17339,71635.54545454546
17340,42557.454545454544
17342,61106.0
17344,32100.636363636364
17345,44884.0
17347,49058.90909090909
17349,55132.90909090909
17350,39145.36363636364
17352,48309.454545454544
17353,34022.181818181816
17355,58029.36363636364
17356,45235.0
17360,50052.90909090909
17361,38359.63636363636
17362,46279.90909090909
17363,52139.72727272727
17364,38077.63636363636
17365,37352.545454545456
17366,44938.818181818184
17368,52284.72727272727
17370,49972.181818181816
17371,49176.818181818184
17372,40717.181818181816
17401,34808.72727272727
17402,46211.27272727273
17403,45903.63636363636
17404,44457.0
17406,50086.27272727273
17407,57017.454545454544
17408,47395.90909090909
17501,46143.63636363636
17502,51058.27272727273
17505,43041.8
17508,20276.6
17509,43419.818181818184
17512,35611.0
17516,52513.63636363636
17517,49252.818181818184
17518,39996.0
17519,46400.09090909091
17520,52282.545454545456
17522,41412.454545454544
17527,40669.72727272727
17529,35067.818181818184
17532,50043.545454545456
17535,44296.09090909091
17536,51368.181818181816
17538,42994.545454545456
17540,42049.181818181816
17543,50374.818181818184
17545,43276.72727272727
17547,52872.36363636364
17550,30884.8
17551,35299.818181818184
17552,49835.72727272727
17554,46231.181818181816
17555,56001.454545454544
17557,36492.09090909091
17560,36545.0
17562,40637.181818181816
17563,45133.545454545456
17565,83894.72727272728
17566,41945.72727272727
17569,48439.09090909091
17570,65399.666666666664
17572,40066.36363636364
17578,37407.27272727273
17579,44968.545454545456
17581,34200.5
17582,40707.0
17584,52955.27272727273
17601,55859.0
17602,45426.63636363636
17603,44197.0
17606,24756.18181818182
17701,37460.0
17702,36101.454545454544
17720,34525.0
17721,37595.454545454544
17723,37429.57142857143
17724,33049.63636363636
17727,34626.9
17728,41896.545454545456
17729,35413.545454545456
17730,37605.0
17731,63045.09090909091
17737,37366.181818181816
17739,25719.0
17740,39992.36363636364
17742,68043.5
17744,35769.545454545456
17745,32395.81818181818
17747,39758.0
17748,33529.181818181816
17749,42142.454545454544
17750,44552.5
17751,38447.63636363636
17752,36730.90909090909
17754,42994.36363636364
17756,40126.27272727273
17758,49035.0
17760,34469.0
17762,36983.63636363636
17763,34207.545454545456
17764,25521.454545454544
17765,49265.27272727273
17767,45486.333333333336
17768,33236.0
17769,29529.0
17771,42903.818181818184
17772,46189.09090909091
17774,40836.818181818184
17776,38896.0
17777,40561.181818181816
17778,29388.0
17779,20348.333333333332
17801,30710.272727272728
17810,42523.27272727273
17812,35739.90909090909
17813,35370.63636363636
17814,39011.09090909091
17815,36720.09090909091
17820,38282.545454545456
17821,44005.454545454544
17823,34547.90909090909
17824,32853.545454545456
17827,48633.454545454544
17829,25987.909090909092
17830,45063.818181818184
17832,30913.18181818182
17834,32754.272727272728
17835,56107.88888888889
17836,41026.09090909091
17837,48260.36363636364
17840,42255.42857142857
17841,35114.36363636364
17842,38900.818181818184
17844,38657.09090909091
17845,37565.0
17846,38468.90909090909
17847,38828.818181818184
17850,36195.545454545456
17851,28597.272727272728
17853,36275.90909090909
17855,38918.454545454544
17856,45314.0
17857,42608.181818181816
17858,62525.0
17859,36108.90909090909
17860,30592.909090909092
17861,20071.0
17862,43247.545454545456
17864,34255.72727272727
17865,14551.25
17866,27998.81818181818
17867,31282.18181818182
17868,44416.181818181816
17870,43045.63636363636
17872,27706.272727272728
17876,32330.363636363636
17878,34146.36363636364
17881,33418.72727272727
17884,28486.0
17885,32591.5
17886,27090.727272727272
17887,30624.444444444445
17888,31090.636363636364
17889,43142.818181818184
17901,34496.0
17920,30499.636363636364
17921,34639.63636363636
17922,54182.545454545456
17923,36764.0
17925,29074.454545454544
17929,43837.36363636364
17930,34433.27272727273
17931,39168.0
17934,27991.18181818182
17935,30394.090909090908
17936,29323.0
17938,43105.90909090909
17941,34896.09090909091
17943,33058.0
17944,34210.72727272727
17945,26268.81818181818
17946,22540.714285714286
17948,27085.18181818182
17949,41243.36363636364
17951,26024.5
17952,64208.181818181816
17953,35160.818181818184
17954,25963.454545454544
17957,89962.0
17959,33202.90909090909
17960,38650.36363636364
17961,48157.818181818184
17963,42144.63636363636
17964,32269.636363636364
17965,35207.181818181816
17967,37570.27272727273
17968,32448.636363636364
17970,30456.636363636364
17972,37522.818181818184
17974,25379.75
17976,30843.0
17978,36900.63636363636
17979,67015.0
17980,35819.72727272727
17981,38514.72727272727
17982,30390.272727272728
17983,39629.181818181816
17985,43801.90909090909
18011,64111.818181818184
18013,45029.181818181816
18014,40800.90909090909
18015,44293.454545454544
18017,55595.63636363636
18018,46164.09090909091
18020,61829.90909090909
18030,34800.72727272727
18031,59379.181818181816
18032,40714.454545454544
18034,70678.63636363637
18036,67034.81818181818
18037,41421.72727272727
18038,52528.818181818184
18040,58425.27272727273
18041,61409.27272727273
18042,45573.72727272727
18045,58782.818181818184
18049,48561.181818181816
18051,77768.45454545454
18052,46601.181818181816
18053,51234.545454545456
18054,54463.545454545456
18055,53818.27272727273
18056,31250.090909090908
18058,40099.181818181816
18059,75892.72727272728
18062,59242.36363636364
18063,36804.5
18064,52663.90909090909
18065,28069.0
18066,54136.36363636364
18067,46899.72727272727
18069,57920.90909090909
18070,52105.72727272727
18071,46086.09090909091
18072,42995.0
18073,59242.181818181816
18074,77064.54545454546
18076,40796.181818181816
18077,80023.09090909091
18078,55786.63636363636
18079,30703.5
18080,38960.818181818184
18081,37789.8
18083,47259.09090909091
18085,46484.27272727273
18086,51610.142857142855
18087,42057.7
18088,46562.90909090909
18091,35837.09090909091
18092,60247.09090909091
18101,30275.454545454544
18102,32428.727272727272
18103,43641.818181818184
18104,57804.36363636364
18106,64832.90909090909
18109,39435.0
18201,30226.727272727272
18202,32141.18181818182
18210,42471.09090909091
18211,50071.545454545456
18212,48741.875
18214,34296.63636363636
18216,34170.181818181816
18218,29848.545454545456
18219,58599.09090909091
18220,29277.636363636364
18221,29715.25
18222,62791.454545454544
18223,45498.0
18224,32434.636363636364
18229,43961.27272727273
18230,34767.444444444445
18231,29511.454545454544
18232,31892.18181818182
18234,39834.8
18235,43622.63636363636
18237,35213.545454545456
18239,29102.666666666668
18240,33171.72727272727
18241,38899.36363636364
18242,36755.454545454544
18244,39522.36363636364
18245,19643.0
18246,24951.0
18248,39635.09090909091
18249,57430.90909090909
18250,47084.27272727273
18252,32338.272727272728
18254,34700.454545454544
18255,39944.545454545456
18256,43758.818181818184
18301,47700.0
18302,48142.36363636364
18321,38473.90909090909
18322,48163.90909090909
18324,53655.0
18325,67574.90909090909
18326,40074.818181818184
18327,53583.63636363636
18328,48846.454545454544
18330,48029.818181818184
18331,24595.666666666668
18332,62947.90909090909
18333,29765.666666666668
18334,43352.545454545456
18335,46842.142857142855
18336,52618.90909090909
18337,54906.63636363636
18342,28682.0
18343,47755.181818181816
18344,42424.27272727273
18346,46759.545454545456
18347,44639.181818181816
18349,148691.0
18350,57075.63636363636
18351,40569.72727272727
18352,66409.83333333333
18353,45237.63636363636
18354,30670.0
18355,81344.72727272728
18360,44380.818181818184
18370,42974.72727272727
18371,38399.666666666664
18372,38544.63636363636
18403,38192.63636363636
18405,43050.181818181816
18407,37272.36363636364
18411,54163.90909090909
18413,22039.5
18414,50108.63636363636
18415,48929.0
18417,37883.90909090909
18419,39054.27272727273
18420,38060.875
18421,40725.90909090909
18424,47365.90909090909
18425,32315.81818181818
18426,41501.454545454544
18428,42441.09090909091
18431,36447.27272727273
18433,38465.63636363636
18434,28331.454545454544
18435,50514.454545454544
18436,38650.27272727273
18437,31838.363636363636
18438,50267.1
18439,56460.72727272727
18441,32023.636363636364
18443,78224.90909090909
18444,48278.63636363636
18445,40264.09090909091
18446,34490.0
18447,38894.181818181816
18451,51398.454545454544
18452,29118.545454545456
18453,41507.27272727273
18454,32053.0
18455,28756.0
18456,54867.181818181816
18458,57282.36363636364
18460,31807.0
18461,35812.818181818184
18462,42496.90909090909
18463,81202.09090909091
18464,46889.454545454544
18465,41636.181818181816
18466,48195.72727272727
18469,33994.0
18470,47521.0
18471,57464.818181818184
18472,36394.27272727273
18473,42647.90909090909
18503,30035.090909090908
18504,36144.181818181816
18505,37627.181818181816
18507,59543.545454545456
18508,32783.818181818184
18509,39355.27272727273
18510,33259.454545454544
18512,39511.545454545456
18517,38660.72727272727
18518,40596.454545454544
18519,40783.818181818184
18602,95547.36363636363
18603,36635.72727272727
18610,53593.72727272727
18612,51576.72727272727
18614,34171.0
18615,59118.09090909091
18616,39555.36363636364
18617,25133.272727272728
18618,53137.09090909091
18619,36711.818181818184
18621,38401.818181818184
18622,33578.0
18623,45819.181818181816
18624,53377.0
18625,31079.454545454544
18626,50406.72727272727
18628,24971.454545454544
18629,51146.181818181816
18630,51771.818181818184
18631,44695.72727272727
18632,39740.545454545456
18634,37296.63636363636
18635,39281.72727272727
18636,36959.818181818184
18640,34764.27272727273
18641,41463.181818181816
18642,39057.545454545456
18643,41657.181818181816
18644,39508.72727272727
18651,33987.09090909091
18653,31845.333333333332
18655,35133.09090909091
18656,40986.454545454544
18657,43395.72727272727
18660,42630.454545454544
18661,40094.818181818184
18701,25802.636363636364
18702,33194.545454545456
18704,40911.27272727273
18705,37559.454545454544
18706,37009.818181818184
18707,49112.454545454544
18708,48272.545454545456
18709,31285.272727272728
18801,40325.63636363636
18810,32061.454545454544
18812,48684.545454545456
18814,22649.454545454544
18816,76976.09090909091
18817,64983.90909090909
18818,41754.454545454544
18821,29357.363636363636
18822,40246.36363636364
18823,26794.454545454544
18824,49414.27272727273
18825,57138.833333333336
18826,58580.0
18828,41376.181818181816
18829,31928.727272727272
18830,36285.09090909091
18831,40097.63636363636
18832,35458.63636363636
18833,38291.63636363636
18834,47550.818181818184
18837,35962.72727272727
18840,34874.0
18842,34440.2
18843,34683.0
18844,58096.09090909091
18845,55478.63636363636
18846,52047.90909090909
18847,38029.454545454544
18848,42459.90909090909
18850,39467.818181818184
18851,34884.818181818184
18853,43624.36363636364
18854,39700.0
18901,60391.818181818184
18902,93963.54545454546
18914,67863.27272727272
18915,73414.45454545454
18917,48809.0
18920,64334.36363636364
18921,182997.0
18923,189047.77777777778
18925,112970.45454545454
18929,102645.0
18930,67704.81818181818
18932,60696.142857142855
18933,51453.0
18938,94325.54545454546
18940,92593.09090909091
18942,64366.72727272727
18944,55865.545454545456
18946,97749.0
18947,59276.0
18950,292220.0
18951,48554.63636363636
18954,73906.18181818182
18955,43092.72727272727
18960,48652.454545454544
18962,58604.09090909091
18964,49110.454545454544
18966,54932.09090909091
18969,47424.0
18970,56407.0
18972,70877.90909090909
18974,54951.454545454544
18976,56946.09090909091
18977,89080.72727272728
18980,53706.0
19001,53849.181818181816
19002,68950.36363636363
19003,68889.09090909091
19004,92830.72727272728
19006,53515.454545454544
19007,44631.454545454544
19008,56602.818181818184
19009,55033.09090909091
19010,73712.72727272728
19012,62180.09090909091
19013,30045.454545454544
19014,56733.545454545456
19015,51636.09090909091
19017,29292.75
19018,48627.90909090909
19020,54001.36363636364
19021,39733.09090909091
19022,40100.36363636364
19023,38846.63636363636
19025,68776.63636363637
19026,49959.181818181816
19027,61457.72727272727
19029,48907.545454545456
19030,44079.0
19031,70920.81818181818
19032,44897.454545454544
19033,51873.545454545456
19034,56260.72727272727
19035,169197.45454545456
19036,46176.181818181816
19038,64777.454545454544
19040,55129.454545454544
19041,98344.0
19043,38161.818181818184
19044,58321.63636363636
19046,61365.454545454544
19047,60013.454545454544
19050,44712.0
19052,48529.0
19053,51582.72727272727
19054,50145.90909090909
19055,48884.63636363636
19056,48116.09090909091
19057,46472.545454545456
19060,60330.09090909091
19061,45707.545454545456
19063,61886.27272727273
19064,60668.818181818184
19066,107175.72727272728
19067,74045.18181818182
19070,52347.0
19072,101128.54545454546
19073,70676.81818181818
19074,44270.36363636364
19075,64456.63636363636
19076,48926.90909090909
19078,48526.818181818184
19079,43147.72727272727
19081,64937.09090909091
19082,38609.27272727273
19083,55629.63636363636
19085,140452.27272727274
19086,78121.45454545454
19087,106247.90909090909
19090,52154.72727272727
19094,43115.63636363636
19095,48246.09090909091
19096,86482.0
19102,115018.54545454546
19103,83725.09090909091
19104,31118.545454545456
19106,113178.90909090909
19107,62818.90909090909
19111,41592.36363636364
19113,42638.6
19114,47678.181818181816
19115,40685.09090909091
19116,40843.36363636364
19118,71286.0
19119,50844.0
19120,32516.090909090908
19121,26217.090909090908
19122,40990.818181818184
19123,71852.09090909091
19124,32784.27272727273
19125,59488.818181818184
19126,39383.27272727273
19127,74261.45454545454
19128,61738.27272727273
19129,57064.09090909091
19130,78803.90909090909
19131,33888.0
19132,22565.090909090908
19133,19880.454545454544
19134,31048.090909090908
19135,35391.27272727273
19136,40283.90909090909
19137,38940.545454545456
19138,29910.363636363636
19139,31157.272727272728
19140,20547.81818181818
19141,30276.090909090908
19142,27271.636363636364
19143,35260.27272727273
19144,34002.818181818184
19145,41779.90909090909
19146,68456.72727272728
19147,78285.18181818182
19148,49081.181818181816
19149,38809.09090909091
19150,38739.27272727273
19151,37050.36363636364
19152,41674.09090909091
